,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
66404,66405,Merry Wives of Windsor,11.0,4.4.29,MISTRESS PAGE,"Sometime a keeper here in Windsor forest,"
66405,66406,Merry Wives of Windsor,11.0,4.4.30,MISTRESS PAGE,"Doth all the winter-time, at still midnight,"
66406,66407,Merry Wives of Windsor,11.0,4.4.31,MISTRESS PAGE,"Walk round about an oak, with great ragg'd horns,"
66407,66408,Merry Wives of Windsor,11.0,4.4.32,MISTRESS PAGE,And there he blasts the tree and takes the cattle
66408,66409,Merry Wives of Windsor,11.0,4.4.33,MISTRESS PAGE,And makes milch-kine yield blood and shakes a chain
66409,66410,Merry Wives of Windsor,11.0,4.4.34,MISTRESS PAGE,In a most hideous and dreadful manner:
66410,66411,Merry Wives of Windsor,11.0,4.4.35,MISTRESS PAGE,"You have heard of such a spirit, and well you know"
66411,66412,Merry Wives of Windsor,11.0,4.4.36,MISTRESS PAGE,The superstitious idle-headed eld
66412,66413,Merry Wives of Windsor,11.0,4.4.37,MISTRESS PAGE,Received and did deliver to our age
66413,66414,Merry Wives of Windsor,11.0,4.4.38,MISTRESS PAGE,This tale of Herne the hunter for a truth.
66414,66415,Merry Wives of Windsor,12.0,4.4.39,PAGE,"Why, yet there want not many that do fear"
66415,66416,Merry Wives of Windsor,12.0,4.4.40,PAGE,In deep of night to walk by this Herne's oak:
66416,66417,Merry Wives of Windsor,12.0,4.4.41,PAGE,But what of this?
66417,66418,Merry Wives of Windsor,13.0,4.4.42,MISTRESS FORD,"Marry, this is our device,"
66418,66419,Merry Wives of Windsor,13.0,4.4.43,MISTRESS FORD,That Falstaff at that oak shall meet with us.
66419,66420,Merry Wives of Windsor,14.0,4.4.44,PAGE,"Well, let it not be doubted but he'll come:"
66420,66421,Merry Wives of Windsor,14.0,4.4.45,PAGE,"And in this shape when you have brought him thither,"
66421,66422,Merry Wives of Windsor,14.0,4.4.46,PAGE,What shall be done with him? what is your plot?
66422,66423,Merry Wives of Windsor,15.0,4.4.47,MISTRESS PAGE,"That likewise have we thought upon, and thus:"
66423,66424,Merry Wives of Windsor,15.0,4.4.48,MISTRESS PAGE,Nan Page my daughter and my little son
66424,66425,Merry Wives of Windsor,15.0,4.4.49,MISTRESS PAGE,And three or four more of their growth we'll dress
66425,66426,Merry Wives of Windsor,15.0,4.4.50,MISTRESS PAGE,"Like urchins, ouphes and fairies, green and white,"
66426,66427,Merry Wives of Windsor,15.0,4.4.51,MISTRESS PAGE,"With rounds of waxen tapers on their heads,"
66427,66428,Merry Wives of Windsor,15.0,4.4.52,MISTRESS PAGE,"And rattles in their hands: upon a sudden,"
66428,66429,Merry Wives of Windsor,15.0,4.4.53,MISTRESS PAGE,"As Falstaff, she and I, are newly met,"
66429,66430,Merry Wives of Windsor,15.0,4.4.54,MISTRESS PAGE,Let them from forth a sawpit rush at once
66430,66431,Merry Wives of Windsor,15.0,4.4.55,MISTRESS PAGE,"With some diffused song: upon their sight,"
66431,66432,Merry Wives of Windsor,15.0,4.4.56,MISTRESS PAGE,We two in great amazedness will fly:
66432,66433,Merry Wives of Windsor,15.0,4.4.57,MISTRESS PAGE,Then let them all encircle him about
66433,66434,Merry Wives of Windsor,15.0,4.4.58,MISTRESS PAGE,"And, fairy-like, to-pinch the unclean knight,"
66434,66435,Merry Wives of Windsor,15.0,4.4.59,MISTRESS PAGE,"And ask him why, that hour of fairy revel,"
66435,66436,Merry Wives of Windsor,15.0,4.4.60,MISTRESS PAGE,In their so sacred paths he dares to tread
66436,66437,Merry Wives of Windsor,15.0,4.4.61,MISTRESS PAGE,In shape profane.
66437,66438,Merry Wives of Windsor,16.0,4.4.62,MISTRESS FORD,"And till he tell the truth,"
66438,66439,Merry Wives of Windsor,16.0,4.4.63,MISTRESS FORD,Let the supposed fairies pinch him sound
66439,66440,Merry Wives of Windsor,16.0,4.4.64,MISTRESS FORD,And burn him with their tapers.
66440,66441,Merry Wives of Windsor,17.0,4.4.65,MISTRESS PAGE,"The truth being known,"
66441,66442,Merry Wives of Windsor,17.0,4.4.66,MISTRESS PAGE,"We'll all present ourselves, dis-horn the spirit,"
66442,66443,Merry Wives of Windsor,17.0,4.4.67,MISTRESS PAGE,And mock him home to Windsor.
