,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
58479,58480,Measure for measure,8.0,1.2.17,Second Gentleman,I never heard any soldier dislike it.
58480,58481,Measure for measure,9.0,1.2.18,LUCIO,"I believe thee, for I think thou never wast where"
58481,58482,Measure for measure,9.0,1.2.19,LUCIO,grace was said.
58482,58483,Measure for measure,10.0,1.2.20,Second Gentleman,No? a dozen times at least.
58483,58484,Measure for measure,11.0,1.2.21,First Gentleman,"What, in metre?"
58484,58485,Measure for measure,12.0,1.2.22,LUCIO,In any proportion or in any language.
58485,58486,Measure for measure,13.0,1.2.23,First Gentleman,"I think, or in any religion."
58486,58487,Measure for measure,14.0,1.2.24,LUCIO,"Ay, why not? Grace is grace, despite of all"
58487,58488,Measure for measure,14.0,1.2.25,LUCIO,"controversy: as, for example, thou thyself art a"
58488,58489,Measure for measure,14.0,1.2.26,LUCIO,"wicked villain, despite of all grace."
58489,58490,Measure for measure,15.0,1.2.27,First Gentleman,"Well, there went but a pair of shears between us."
58490,58491,Measure for measure,16.0,1.2.28,LUCIO,"I grant, as there may between the lists and the"
58491,58492,Measure for measure,16.0,1.2.29,LUCIO,velvet. Thou art the list.
58492,58493,Measure for measure,17.0,1.2.30,First Gentleman,"And thou the velvet: thou art good velvet, thou'rt"
58493,58494,Measure for measure,17.0,1.2.31,First Gentleman,"a three-piled piece, I warrant thee: I had as lief"
58494,58495,Measure for measure,17.0,1.2.32,First Gentleman,"be a list of an English kersey as be piled, as thou"
58495,58496,Measure for measure,17.0,1.2.33,First Gentleman,"art piled, for a French velvet. Do I speak"
58496,58497,Measure for measure,17.0,1.2.34,First Gentleman,feelingly now?
58497,58498,Measure for measure,18.0,1.2.35,LUCIO,"I think thou dost, and, indeed, with most painful"
58498,58499,Measure for measure,18.0,1.2.36,LUCIO,"feeling of thy speech: I will, out of thine own"
58499,58500,Measure for measure,18.0,1.2.37,LUCIO,"confession, learn to begin thy health, but, whilst I"
58500,58501,Measure for measure,18.0,1.2.38,LUCIO,"live, forget to drink after thee."
58501,58502,Measure for measure,19.0,1.2.39,First Gentleman,"I think I have done myself wrong, have I not?"
58502,58503,Measure for measure,20.0,1.2.40,Second Gentleman,"Yes, that thou hast, whether thou art tainted or free."
58503,58504,Measure for measure,21.0,1.2.41,LUCIO,"Behold, behold. where Madam Mitigation comes! I"
58504,58505,Measure for measure,21.0,1.2.42,LUCIO,have purchased as many diseases under her roof as come to--
58505,58506,Measure for measure,22.0,1.2.43,Second Gentleman,"To what, I pray?"
58506,58507,Measure for measure,23.0,1.2.44,LUCIO,Judge.
58507,58508,Measure for measure,24.0,1.2.45,Second Gentleman,To three thousand dolours a year.
58508,58509,Measure for measure,25.0,1.2.46,First Gentleman,"Ay, and more."
58509,58510,Measure for measure,26.0,1.2.47,LUCIO,A French crown more.
58510,58511,Measure for measure,27.0,1.2.48,First Gentleman,"Thou art always figuring diseases in me, but thou"
58511,58512,Measure for measure,27.0,1.2.49,First Gentleman,"art full of error, I am sound."
58512,58513,Measure for measure,28.0,1.2.50,LUCIO,"Nay, not as one would say, healthy, but so sound as"
58513,58514,Measure for measure,28.0,1.2.51,LUCIO,"things that are hollow: thy bones are hollow,"
58514,58515,Measure for measure,28.0,1.2.52,LUCIO,impiety has made a feast of thee.
58515,58516,Measure for measure,28.0,,LUCIO,Enter MISTRESS OVERDONE
58516,58517,Measure for measure,29.0,1.2.53,First Gentleman,How now! which of your hips has the most profound sciatica?
58517,58518,Measure for measure,30.0,1.2.54,MISTRESS OVERDONE,"Well, well, there's one yonder arrested and carried"
58518,58519,Measure for measure,30.0,1.2.55,MISTRESS OVERDONE,to prison was worth five thousand of you all.
58519,58520,Measure for measure,31.0,1.2.56,Second Gentleman,"Who's that, I pray thee?"
58520,58521,Measure for measure,32.0,1.2.57,MISTRESS OVERDONE,"Marry, sir, that's Claudio, Signior Claudio."
58521,58522,Measure for measure,33.0,1.2.58,First Gentleman,Claudio to prison? 'tis not so.
58522,58523,Measure for measure,34.0,1.2.59,MISTRESS OVERDONE,"Nay, but I know 'tis so: I saw him arrested, saw"
58523,58524,Measure for measure,34.0,1.2.60,MISTRESS OVERDONE,"him carried away, and, which is more, within these"
58524,58525,Measure for measure,34.0,1.2.61,MISTRESS OVERDONE,three days his head to be chopped off.
58525,58526,Measure for measure,35.0,1.2.62,LUCIO,"But, after all this fooling, I would not have it so."
58526,58527,Measure for measure,35.0,1.2.63,LUCIO,Art thou sure of this?
58527,58528,Measure for measure,36.0,1.2.64,MISTRESS OVERDONE,I am too sure of it: and it is for getting Madam
58528,58529,Measure for measure,36.0,1.2.65,MISTRESS OVERDONE,Julietta with child.
58529,58530,Measure for measure,37.0,1.2.66,LUCIO,"Believe me, this may be: he promised to meet me two"
58530,58531,Measure for measure,37.0,1.2.67,LUCIO,"hours since, and he was ever precise in"
58531,58532,Measure for measure,37.0,1.2.68,LUCIO,promise-keeping.
58532,58533,Measure for measure,38.0,1.2.69,Second Gentleman,"Besides, you know, it draws something near to the"
58533,58534,Measure for measure,38.0,1.2.70,Second Gentleman,speech we had to such a purpose.
58534,58535,Measure for measure,39.0,1.2.71,First Gentleman,"But, most of all, agreeing with the proclamation."
58535,58536,Measure for measure,40.0,1.2.72,LUCIO,Away! let's go learn the truth of it.
58536,58537,Measure for measure,40.0,,LUCIO,Exeunt LUCIO and Gentlemen
58537,58538,Measure for measure,41.0,1.2.73,MISTRESS OVERDONE,"Thus, what with the war, what with the sweat, what"
58538,58539,Measure for measure,41.0,1.2.74,MISTRESS OVERDONE,"with the gallows and what with poverty, I am"
58539,58540,Measure for measure,41.0,1.2.75,MISTRESS OVERDONE,custom-shrunk.
58540,58541,Measure for measure,41.0,,MISTRESS OVERDONE,Enter POMPEY
58541,58542,Measure for measure,41.0,1.2.76,MISTRESS OVERDONE,How now! what's the news with you?
58542,58543,Measure for measure,42.0,1.2.77,POMPEY,Yonder man is carried to prison.
58543,58544,Measure for measure,43.0,1.2.78,MISTRESS OVERDONE,"Well, what has he done?"
58544,58545,Measure for measure,44.0,1.2.79,POMPEY,A woman.
58545,58546,Measure for measure,45.0,1.2.80,MISTRESS OVERDONE,But what's his offence?
58546,58547,Measure for measure,46.0,1.2.81,POMPEY,Groping for trouts in a peculiar river.
58547,58548,Measure for measure,47.0,1.2.82,MISTRESS OVERDONE,"What, is there a maid with child by him?"
58548,58549,Measure for measure,48.0,1.2.83,POMPEY,"No, but there's a woman with maid by him. You have"
58549,58550,Measure for measure,48.0,1.2.84,POMPEY,"not heard of the proclamation, have you?"
58550,58551,Measure for measure,49.0,1.2.85,MISTRESS OVERDONE,"What proclamation, man?"
58551,58552,Measure for measure,50.0,1.2.86,POMPEY,All houses in the suburbs of Vienna must be plucked down.
58552,58553,Measure for measure,51.0,1.2.87,MISTRESS OVERDONE,And what shall become of those in the city?
58553,58554,Measure for measure,52.0,1.2.88,POMPEY,"They shall stand for seed: they had gone down too,"
58554,58555,Measure for measure,52.0,1.2.89,POMPEY,but that a wise burgher put in for them.
58555,58556,Measure for measure,53.0,1.2.90,MISTRESS OVERDONE,But shall all our houses of resort in the suburbs be
58556,58557,Measure for measure,53.0,1.2.91,MISTRESS OVERDONE,pulled down?
58557,58558,Measure for measure,54.0,1.2.92,POMPEY,"To the ground, mistress."
58558,58559,Measure for measure,55.0,1.2.93,MISTRESS OVERDONE,"Why, here's a change indeed in the commonwealth!"
58559,58560,Measure for measure,55.0,1.2.94,MISTRESS OVERDONE,What shall become of me?
58560,58561,Measure for measure,56.0,1.2.95,POMPEY,"Come, fear you not: good counsellors lack no"
