,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
70935,70936,Much Ado about nothing,24.0,3.5.47,LEONATO,Drink some wine ere you go: fare you well.
70936,70937,Much Ado about nothing,24.0,,LEONATO,Enter a Messenger
70937,70938,Much Ado about nothing,25.0,3.5.48,Messenger,"My lord, they stay for you to give your daughter to"
70938,70939,Much Ado about nothing,25.0,3.5.49,Messenger,her husband.
70939,70940,Much Ado about nothing,26.0,3.5.50,LEONATO,I'll wait upon them: I am ready.
70940,70941,Much Ado about nothing,26.0,,LEONATO,Exeunt LEONATO and Messenger
70941,70942,Much Ado about nothing,27.0,3.5.51,DOGBERRY,"Go, good partner, go, get you to Francis Seacole,"
70942,70943,Much Ado about nothing,27.0,3.5.52,DOGBERRY,bid him bring his pen and inkhorn to the gaol: we
70943,70944,Much Ado about nothing,27.0,3.5.53,DOGBERRY,are now to examination these men.
70944,70945,Much Ado about nothing,28.0,3.5.54,VERGES,And we must do it wisely.
70945,70946,Much Ado about nothing,29.0,3.5.55,DOGBERRY,"We will spare for no wit, I warrant you, here's"
70946,70947,Much Ado about nothing,29.0,3.5.56,DOGBERRY,that shall drive some of them to a non-come: only
70947,70948,Much Ado about nothing,29.0,3.5.57,DOGBERRY,get the learned writer to set down our
70948,70949,Much Ado about nothing,29.0,3.5.58,DOGBERRY,excommunication and meet me at the gaol.
70949,70950,Much Ado about nothing,29.0,,DOGBERRY,Exeunt
70950,70951,Much Ado about nothing,29.0,,DOGBERRY,ACT IV
70951,70952,Much Ado about nothing,29.0,,DOGBERRY,SCENE I. A church.
70952,70953,Much Ado about nothing,29.0,,DOGBERRY,"Enter DON PEDRO, DON JOHN, LEONATO, FRIAR FRANCIS, CLAUDIO, BENEDICK, HERO, BEATRICE, and Attendants"
70953,70954,Much Ado about nothing,1.0,4.1.1,LEONATO,"Come, Friar Francis, be brief, only to the plain"
70954,70955,Much Ado about nothing,1.0,4.1.2,LEONATO,"form of marriage, and you shall recount their"
70955,70956,Much Ado about nothing,1.0,4.1.3,LEONATO,particular duties afterwards.
70956,70957,Much Ado about nothing,2.0,4.1.4,FRIAR FRANCIS,"You come hither, my lord, to marry this lady."
70957,70958,Much Ado about nothing,3.0,4.1.5,CLAUDIO,No.
70958,70959,Much Ado about nothing,4.0,4.1.6,LEONATO,"To be married to her: friar, you come to marry her."
70959,70960,Much Ado about nothing,5.0,4.1.7,FRIAR FRANCIS,"Lady, you come hither to be married to this count."
70960,70961,Much Ado about nothing,6.0,4.1.8,HERO,I do.
70961,70962,Much Ado about nothing,7.0,4.1.9,FRIAR FRANCIS,If either of you know any inward impediment why you
70962,70963,Much Ado about nothing,7.0,4.1.10,FRIAR FRANCIS,"should not be conjoined, charge you, on your souls,"
70963,70964,Much Ado about nothing,7.0,4.1.11,FRIAR FRANCIS,to utter it.
70964,70965,Much Ado about nothing,8.0,4.1.12,CLAUDIO,"Know you any, Hero?"
70965,70966,Much Ado about nothing,9.0,4.1.13,HERO,"None, my lord."
70966,70967,Much Ado about nothing,10.0,4.1.14,FRIAR FRANCIS,"Know you any, count?"
70967,70968,Much Ado about nothing,11.0,4.1.15,LEONATO,"I dare make his answer, none."
70968,70969,Much Ado about nothing,12.0,4.1.16,CLAUDIO,"O, what men dare do! what men may do! what men daily"
70969,70970,Much Ado about nothing,12.0,4.1.17,CLAUDIO,"do, not knowing what they do!"
70970,70971,Much Ado about nothing,13.0,4.1.18,BENEDICK,"How now! interjections? Why, then, some be of"
70971,70972,Much Ado about nothing,13.0,4.1.19,BENEDICK,"laughing, as, ah, ha, he!"
70972,70973,Much Ado about nothing,14.0,4.1.20,CLAUDIO,"Stand thee by, friar. Father, by your leave:"
70973,70974,Much Ado about nothing,14.0,4.1.21,CLAUDIO,Will you with free and unconstrained soul
70974,70975,Much Ado about nothing,14.0,4.1.22,CLAUDIO,"Give me this maid, your daughter?"
70975,70976,Much Ado about nothing,15.0,4.1.23,LEONATO,"As freely, son, as God did give her me."
70976,70977,Much Ado about nothing,16.0,4.1.24,CLAUDIO,"And what have I to give you back, whose worth"
70977,70978,Much Ado about nothing,16.0,4.1.25,CLAUDIO,May counterpoise this rich and precious gift?
70978,70979,Much Ado about nothing,17.0,4.1.26,DON PEDRO,"Nothing, unless you render her again."
70979,70980,Much Ado about nothing,18.0,4.1.27,CLAUDIO,"Sweet prince, you learn me noble thankfulness."
70980,70981,Much Ado about nothing,18.0,4.1.28,CLAUDIO,"There, Leonato, take her back again:"
70981,70982,Much Ado about nothing,18.0,4.1.29,CLAUDIO,"Give not this rotten orange to your friend,"
70982,70983,Much Ado about nothing,18.0,4.1.30,CLAUDIO,She's but the sign and semblance of her honour.
70983,70984,Much Ado about nothing,18.0,4.1.31,CLAUDIO,Behold how like a maid she blushes here!
70984,70985,Much Ado about nothing,18.0,4.1.32,CLAUDIO,"O, what authority and show of truth"
70985,70986,Much Ado about nothing,18.0,4.1.33,CLAUDIO,Can cunning sin cover itself withal!
70986,70987,Much Ado about nothing,18.0,4.1.34,CLAUDIO,Comes not that blood as modest evidence
70987,70988,Much Ado about nothing,18.0,4.1.35,CLAUDIO,"To witness simple virtue? Would you not swear,"
70988,70989,Much Ado about nothing,18.0,4.1.36,CLAUDIO,"All you that see her, that she were a maid,"
70989,70990,Much Ado about nothing,18.0,4.1.37,CLAUDIO,By these exterior shows? But she is none:
70990,70991,Much Ado about nothing,18.0,4.1.38,CLAUDIO,"She knows the heat of a luxurious bed,"
70991,70992,Much Ado about nothing,18.0,4.1.39,CLAUDIO,"Her blush is guiltiness, not modesty."
70992,70993,Much Ado about nothing,19.0,4.1.40,LEONATO,"What do you mean, my lord?"
70993,70994,Much Ado about nothing,20.0,4.1.41,CLAUDIO,"Not to be married,"
70994,70995,Much Ado about nothing,20.0,4.1.42,CLAUDIO,Not to knit my soul to an approved wanton.
70995,70996,Much Ado about nothing,21.0,4.1.43,LEONATO,"Dear my lord, if you, in your own proof,"
70996,70997,Much Ado about nothing,21.0,4.1.44,LEONATO,"Have vanquish'd the resistance of her youth,"
70997,70998,Much Ado about nothing,21.0,4.1.45,LEONATO,"And made defeat of her virginity,--"
70998,70999,Much Ado about nothing,22.0,4.1.46,CLAUDIO,"I know what you would say: if I have known her,"
70999,71000,Much Ado about nothing,22.0,4.1.47,CLAUDIO,"You will say she did embrace me as a husband,"
71000,71001,Much Ado about nothing,22.0,4.1.48,CLAUDIO,And so extenuate the 'forehand sin:
71001,71002,Much Ado about nothing,22.0,4.1.49,CLAUDIO,"No, Leonato,"
71002,71003,Much Ado about nothing,22.0,4.1.50,CLAUDIO,"I never tempted her with word too large,"
71003,71004,Much Ado about nothing,22.0,4.1.51,CLAUDIO,"But, as a brother to his sister, show'd"
71004,71005,Much Ado about nothing,22.0,4.1.52,CLAUDIO,Bashful sincerity and comely love.
71005,71006,Much Ado about nothing,23.0,4.1.53,HERO,And seem'd I ever otherwise to you?
71006,71007,Much Ado about nothing,24.0,4.1.54,CLAUDIO,Out on thee! Seeming! I will write against it:
71007,71008,Much Ado about nothing,24.0,4.1.55,CLAUDIO,"You seem to me as Dian in her orb,"
71008,71009,Much Ado about nothing,24.0,4.1.56,CLAUDIO,"As chaste as is the bud ere it be blown,"
71009,71010,Much Ado about nothing,24.0,4.1.57,CLAUDIO,But you are more intemperate in your blood
71010,71011,Much Ado about nothing,24.0,4.1.58,CLAUDIO,"Than Venus, or those pamper'd animals"
71011,71012,Much Ado about nothing,24.0,4.1.59,CLAUDIO,That rage in savage sensuality.
71012,71013,Much Ado about nothing,25.0,4.1.60,HERO,"Is my lord well, that he doth speak so wide?"
71013,71014,Much Ado about nothing,26.0,4.1.61,LEONATO,"Sweet prince, why speak not you?"
71014,71015,Much Ado about nothing,27.0,4.1.62,DON PEDRO,What should I speak?
71015,71016,Much Ado about nothing,27.0,4.1.63,DON PEDRO,"I stand dishonour'd, that have gone about"
71016,71017,Much Ado about nothing,27.0,4.1.64,DON PEDRO,To link my dear friend to a common stale.
71017,71018,Much Ado about nothing,28.0,4.1.65,LEONATO,"Are these things spoken, or do I but dream?"
71018,71019,Much Ado about nothing,29.0,4.1.66,DON JOHN,"Sir, they are spoken, and these things are true."
71019,71020,Much Ado about nothing,30.0,4.1.67,BENEDICK,This looks not like a nuptial.
71020,71021,Much Ado about nothing,31.0,4.1.68,HERO,True! O God!
