,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
53627,53628,Loves Labours Lost,6.0,3.1.20,MOTH,"your pocket like a man after the old painting, and"
53628,53629,Loves Labours Lost,6.0,3.1.21,MOTH,"keep not too long in one tune, but a snip and away."
53629,53630,Loves Labours Lost,6.0,3.1.22,MOTH,"These are complements, these are humours, these"
53630,53631,Loves Labours Lost,6.0,3.1.23,MOTH,"betray nice wenches, that would be betrayed without"
53631,53632,Loves Labours Lost,6.0,3.1.24,MOTH,"these, and make them men of note--do you note"
53632,53633,Loves Labours Lost,6.0,3.1.25,MOTH,me?--that most are affected to these.
53633,53634,Loves Labours Lost,6.0,3.1.26,MOTH,DON
53634,53635,Loves Labours Lost,7.0,3.1.27,ADRIANO DE ARMADO,How hast thou purchased this experience?
53635,53636,Loves Labours Lost,8.0,3.1.28,MOTH,By my penny of observation.
53636,53637,Loves Labours Lost,8.0,3.1.29,MOTH,DON
53637,53638,Loves Labours Lost,9.0,3.1.30,ADRIANO DE ARMADO,"But O,--but O,--"
53638,53639,Loves Labours Lost,10.0,3.1.31,MOTH,'The hobby-horse is forgot.'
53639,53640,Loves Labours Lost,10.0,3.1.32,MOTH,DON
53640,53641,Loves Labours Lost,11.0,3.1.33,ADRIANO DE ARMADO,Callest thou my love 'hobby-horse'?
53641,53642,Loves Labours Lost,12.0,3.1.34,MOTH,"No, master, the hobby-horse is but a colt, and your"
53642,53643,Loves Labours Lost,12.0,3.1.35,MOTH,love perhaps a hackney. But have you forgot your love?
53643,53644,Loves Labours Lost,12.0,3.1.36,MOTH,DON
53644,53645,Loves Labours Lost,13.0,3.1.37,ADRIANO DE ARMADO,Almost I had.
53645,53646,Loves Labours Lost,14.0,3.1.38,MOTH,Negligent student! learn her by heart.
53646,53647,Loves Labours Lost,14.0,3.1.39,MOTH,DON
53647,53648,Loves Labours Lost,15.0,3.1.40,ADRIANO DE ARMADO,"By heart and in heart, boy."
53648,53649,Loves Labours Lost,16.0,3.1.41,MOTH,"And out of heart, master: all those three I will prove."
53649,53650,Loves Labours Lost,16.0,3.1.42,MOTH,DON
53650,53651,Loves Labours Lost,17.0,3.1.43,ADRIANO DE ARMADO,What wilt thou prove?
53651,53652,Loves Labours Lost,18.0,3.1.44,MOTH,"A man, if I live, and this, by, in, and without, upon"
53652,53653,Loves Labours Lost,18.0,3.1.45,MOTH,"the instant: by heart you love her, because your"
53653,53654,Loves Labours Lost,18.0,3.1.46,MOTH,"heart cannot come by her, in heart you love her,"
53654,53655,Loves Labours Lost,18.0,3.1.47,MOTH,"because your heart is in love with her, and out of"
53655,53656,Loves Labours Lost,18.0,3.1.48,MOTH,"heart you love her, being out of heart that you"
53656,53657,Loves Labours Lost,18.0,3.1.49,MOTH,cannot enjoy her.
53657,53658,Loves Labours Lost,18.0,3.1.50,MOTH,DON
53658,53659,Loves Labours Lost,19.0,3.1.51,ADRIANO DE ARMADO,I am all these three.
53659,53660,Loves Labours Lost,20.0,3.1.52,MOTH,"And three times as much more, and yet nothing at"
53660,53661,Loves Labours Lost,20.0,3.1.53,MOTH,all.
53661,53662,Loves Labours Lost,20.0,3.1.54,MOTH,DON
53662,53663,Loves Labours Lost,21.0,3.1.55,ADRIANO DE ARMADO,Fetch hither the swain: he must carry me a letter.
53663,53664,Loves Labours Lost,22.0,3.1.56,MOTH,"A message well sympathized, a horse to be ambassador"
53664,53665,Loves Labours Lost,22.0,3.1.57,MOTH,for an ass.
53665,53666,Loves Labours Lost,22.0,3.1.58,MOTH,DON
53666,53667,Loves Labours Lost,23.0,3.1.59,ADRIANO DE ARMADO,"Ha, ha! what sayest thou?"
53667,53668,Loves Labours Lost,24.0,3.1.60,MOTH,"Marry, sir, you must send the ass upon the horse,"
53668,53669,Loves Labours Lost,24.0,3.1.61,MOTH,for he is very slow-gaited. But I go.
53669,53670,Loves Labours Lost,24.0,3.1.62,MOTH,DON
53670,53671,Loves Labours Lost,25.0,3.1.63,ADRIANO DE ARMADO,The way is but short: away!
53671,53672,Loves Labours Lost,26.0,3.1.64,MOTH,"As swift as lead, sir."
53672,53673,Loves Labours Lost,26.0,3.1.65,MOTH,DON
53673,53674,Loves Labours Lost,27.0,3.1.66,ADRIANO DE ARMADO,"The meaning, pretty ingenious?"
53674,53675,Loves Labours Lost,27.0,3.1.67,ADRIANO DE ARMADO,"Is not lead a metal heavy, dull, and slow?"
53675,53676,Loves Labours Lost,28.0,3.1.68,MOTH,"Minime, honest master, or rather, master, no."
53676,53677,Loves Labours Lost,28.0,3.1.69,MOTH,DON
53677,53678,Loves Labours Lost,29.0,3.1.70,ADRIANO DE ARMADO,I say lead is slow.
53678,53679,Loves Labours Lost,30.0,3.1.71,MOTH,"You are too swift, sir, to say so:"
53679,53680,Loves Labours Lost,30.0,3.1.72,MOTH,Is that lead slow which is fired from a gun?
53680,53681,Loves Labours Lost,30.0,3.1.73,MOTH,DON
53681,53682,Loves Labours Lost,31.0,3.1.74,ADRIANO DE ARMADO,Sweet smoke of rhetoric!
53682,53683,Loves Labours Lost,31.0,3.1.75,ADRIANO DE ARMADO,"He reputes me a cannon, and the bullet, that's he:"
53683,53684,Loves Labours Lost,31.0,3.1.76,ADRIANO DE ARMADO,I shoot thee at the swain.
53684,53685,Loves Labours Lost,32.0,3.1.77,MOTH,Thump then and I flee.
53685,53686,Loves Labours Lost,32.0,,MOTH,Exit
53686,53687,Loves Labours Lost,32.0,3.1.78,MOTH,DON
53687,53688,Loves Labours Lost,33.0,3.1.79,ADRIANO DE ARMADO,"A most acute juvenal, voluble and free of grace!"
53688,53689,Loves Labours Lost,33.0,3.1.80,ADRIANO DE ARMADO,"By thy favour, sweet welkin, I must sigh in thy face:"
53689,53690,Loves Labours Lost,33.0,3.1.81,ADRIANO DE ARMADO,"Most rude melancholy, valour gives thee place."
53690,53691,Loves Labours Lost,33.0,3.1.82,ADRIANO DE ARMADO,My herald is return'd.
53691,53692,Loves Labours Lost,33.0,,ADRIANO DE ARMADO,Re-enter MOTH with COSTARD
53692,53693,Loves Labours Lost,34.0,3.1.83,MOTH,"A wonder, master! here's a costard broken in a shin."
53693,53694,Loves Labours Lost,34.0,3.1.84,MOTH,DON
53694,53695,Loves Labours Lost,35.0,3.1.85,ADRIANO DE ARMADO,"Some enigma, some riddle: come, thy l'envoy, begin."
53695,53696,Loves Labours Lost,36.0,3.1.86,COSTARD,"No enigma, no riddle, no l'envoy, no salve in the"
53696,53697,Loves Labours Lost,36.0,3.1.87,COSTARD,"mail, sir: O, sir, plantain, a plain plantain! no"
53697,53698,Loves Labours Lost,36.0,3.1.88,COSTARD,"l'envoy, no l'envoy, no salve, sir, but a plantain!"
53698,53699,Loves Labours Lost,36.0,3.1.89,COSTARD,DON
53699,53700,Loves Labours Lost,37.0,3.1.90,ADRIANO DE ARMADO,"By virtue, thou enforcest laughter, thy silly"
53700,53701,Loves Labours Lost,37.0,3.1.91,ADRIANO DE ARMADO,"thought my spleen, the heaving of my lungs provokes"
53701,53702,Loves Labours Lost,37.0,3.1.92,ADRIANO DE ARMADO,"me to ridiculous smiling. O, pardon me, my stars!"
53702,53703,Loves Labours Lost,37.0,3.1.93,ADRIANO DE ARMADO,"Doth the inconsiderate take salve for l'envoy, and"
53703,53704,Loves Labours Lost,37.0,3.1.94,ADRIANO DE ARMADO,the word l'envoy for a salve?
53704,53705,Loves Labours Lost,38.0,3.1.95,MOTH,Do the wise think them other? is not l'envoy a salve?
53705,53706,Loves Labours Lost,38.0,3.1.96,MOTH,DON
53706,53707,Loves Labours Lost,39.0,3.1.97,ADRIANO DE ARMADO,"No, page: it is an epilogue or discourse, to make plain"
53707,53708,Loves Labours Lost,39.0,3.1.98,ADRIANO DE ARMADO,Some obscure precedence that hath tofore been sain.
