,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
56584,56585,macbeth,5.0,2.3.44,Porter,"in a sleep, and, giving him the lie, leaves him."
56585,56586,macbeth,6.0,2.3.45,MACDUFF,I believe drink gave thee the lie last night.
56586,56587,macbeth,7.0,2.3.46,Porter,"That it did, sir, i' the very throat on"
56587,56588,macbeth,7.0,2.3.47,Porter,"me: but I requited him for his lie, and, I"
56588,56589,macbeth,7.0,2.3.48,Porter,"think, being too strong for him, though he took"
56589,56590,macbeth,7.0,2.3.49,Porter,"up my legs sometime, yet I made a shift to cast"
56590,56591,macbeth,7.0,2.3.50,Porter,him.
56591,56592,macbeth,8.0,2.3.51,MACDUFF,Is thy master stirring?
56592,56593,macbeth,8.0,,MACDUFF,Enter MACBETH
56593,56594,macbeth,8.0,2.3.52,MACDUFF,"Our knocking has awaked him, here he comes."
56594,56595,macbeth,9.0,2.3.53,LENNOX,"Good morrow, noble sir."
56595,56596,macbeth,10.0,2.3.54,MACBETH,"Good morrow, both."
56596,56597,macbeth,11.0,2.3.55,MACDUFF,"Is the king stirring, worthy thane?"
56597,56598,macbeth,12.0,2.3.56,MACBETH,Not yet.
56598,56599,macbeth,13.0,2.3.57,MACDUFF,He did command me to call timely on him:
56599,56600,macbeth,13.0,2.3.58,MACDUFF,I have almost slipp'd the hour.
56600,56601,macbeth,14.0,2.3.59,MACBETH,I'll bring you to him.
56601,56602,macbeth,15.0,2.3.60,MACDUFF,"I know this is a joyful trouble to you,"
56602,56603,macbeth,15.0,2.3.61,MACDUFF,But yet 'tis one.
56603,56604,macbeth,16.0,2.3.62,MACBETH,The labour we delight in physics pain.
56604,56605,macbeth,16.0,2.3.63,MACBETH,This is the door.
56605,56606,macbeth,17.0,2.3.64,MACDUFF,"I'll make so bold to call,"
56606,56607,macbeth,17.0,2.3.65,MACDUFF,For 'tis my limited service.
56607,56608,macbeth,17.0,,MACDUFF,Exit
56608,56609,macbeth,18.0,2.3.66,LENNOX,Goes the king hence to-day?
56609,56610,macbeth,19.0,2.3.67,MACBETH,He does: he did appoint so.
56610,56611,macbeth,20.0,2.3.68,LENNOX,"The night has been unruly: where we lay,"
56611,56612,macbeth,20.0,2.3.69,LENNOX,"Our chimneys were blown down, and, as they say,"
56612,56613,macbeth,20.0,2.3.70,LENNOX,"Lamentings heard i' the air, strange screams of death,"
56613,56614,macbeth,20.0,2.3.71,LENNOX,And prophesying with accents terrible
56614,56615,macbeth,20.0,2.3.72,LENNOX,Of dire combustion and confused events
56615,56616,macbeth,20.0,2.3.73,LENNOX,New hatch'd to the woeful time: the obscure bird
56616,56617,macbeth,20.0,2.3.74,LENNOX,"Clamour'd the livelong night: some say, the earth"
56617,56618,macbeth,20.0,2.3.75,LENNOX,Was feverous and did shake.
56618,56619,macbeth,21.0,2.3.76,MACBETH,'Twas a rough night.
56619,56620,macbeth,22.0,2.3.77,LENNOX,My young remembrance cannot parallel
56620,56621,macbeth,22.0,2.3.78,LENNOX,A fellow to it.
56621,56622,macbeth,22.0,,LENNOX,Re-enter MACDUFF
