,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
52073,52074,King Lear,78.0,4.6.244,EDGAR,"Who, by the art of known and feeling sorrows,"
52074,52075,King Lear,78.0,4.6.245,EDGAR,"Am pregnant to good pity. Give me your hand,"
52075,52076,King Lear,78.0,4.6.246,EDGAR,I'll lead you to some biding.
52076,52077,King Lear,79.0,4.6.247,GLOUCESTER,Hearty thanks:
52077,52078,King Lear,79.0,4.6.248,GLOUCESTER,The bounty and the benison of heaven
52078,52079,King Lear,79.0,4.6.249,GLOUCESTER,"To boot, and boot!"
52079,52080,King Lear,79.0,,GLOUCESTER,Enter OSWALD
52080,52081,King Lear,80.0,4.6.250,OSWALD,A proclaim'd prize! Most happy!
52081,52082,King Lear,80.0,4.6.251,OSWALD,That eyeless head of thine was first framed flesh
52082,52083,King Lear,80.0,4.6.252,OSWALD,"To raise my fortunes. Thou old unhappy traitor,"
52083,52084,King Lear,80.0,4.6.253,OSWALD,Briefly thyself remember: the sword is out
52084,52085,King Lear,80.0,4.6.254,OSWALD,That must destroy thee.
52085,52086,King Lear,81.0,4.6.255,GLOUCESTER,Now let thy friendly hand
52086,52087,King Lear,81.0,4.6.256,GLOUCESTER,Put strength enough to't.
52087,52088,King Lear,81.0,,GLOUCESTER,EDGAR interposes
52088,52089,King Lear,82.0,4.6.257,OSWALD,"Wherefore, bold peasant,"
52089,52090,King Lear,82.0,4.6.258,OSWALD,"Darest thou support a publish'd traitor? Hence,"
52090,52091,King Lear,82.0,4.6.259,OSWALD,Lest that the infection of his fortune take
52091,52092,King Lear,82.0,4.6.260,OSWALD,Like hold on thee. Let go his arm.
52092,52093,King Lear,83.0,4.6.261,EDGAR,"Ch'ill not let go, zir, without vurther 'casion."
52093,52094,King Lear,84.0,4.6.262,OSWALD,"Let go, slave, or thou diest!"
52094,52095,King Lear,85.0,4.6.263,EDGAR,"Good gentleman, go your gait, and let poor volk"
52095,52096,King Lear,85.0,4.6.264,EDGAR,"pass. An chud ha' bin zwaggered out of my life,"
52096,52097,King Lear,85.0,4.6.265,EDGAR,'twould not ha' bin zo long as 'tis by a vortnight.
52097,52098,King Lear,85.0,4.6.266,EDGAR,"Nay, come not near th' old man, keep out, che vor"
52098,52099,King Lear,85.0,4.6.267,EDGAR,"ye, or ise try whether your costard or my ballow be"
52099,52100,King Lear,85.0,4.6.268,EDGAR,the harder: ch'ill be plain with you.
52100,52101,King Lear,86.0,4.6.269,OSWALD,"Out, dunghill!"
52101,52102,King Lear,87.0,4.6.270,EDGAR,"Ch'ill pick your teeth, zir: come, no matter vor"
52102,52103,King Lear,87.0,4.6.271,EDGAR,your foins.
52103,52104,King Lear,87.0,,EDGAR,"They fight, and EDGAR knocks him down"
52104,52105,King Lear,88.0,4.6.272,OSWALD,"Slave, thou hast slain me: villain, take my purse:"
52105,52106,King Lear,88.0,4.6.273,OSWALD,"If ever thou wilt thrive, bury my body,"
52106,52107,King Lear,88.0,4.6.274,OSWALD,And give the letters which thou find'st about me
52107,52108,King Lear,88.0,4.6.275,OSWALD,"To Edmund earl of Gloucester, seek him out"
52108,52109,King Lear,88.0,4.6.276,OSWALD,"Upon the British party: O, untimely death!"
52109,52110,King Lear,88.0,,OSWALD,Dies
52110,52111,King Lear,89.0,4.6.277,EDGAR,"I know thee well: a serviceable villain,"
52111,52112,King Lear,89.0,4.6.278,EDGAR,As duteous to the vices of thy mistress
52112,52113,King Lear,89.0,4.6.279,EDGAR,As badness would desire.
52113,52114,King Lear,90.0,4.6.280,GLOUCESTER,"What, is he dead?"
52114,52115,King Lear,91.0,4.6.281,EDGAR,"Sit you down, father, rest you"
52115,52116,King Lear,91.0,4.6.282,EDGAR,Let's see these pockets: the letters that he speaks of
52116,52117,King Lear,91.0,4.6.283,EDGAR,"May be my friends. He's dead, I am only sorry"
52117,52118,King Lear,91.0,4.6.284,EDGAR,He had no other death's-man. Let us see:
52118,52119,King Lear,91.0,4.6.285,EDGAR,"Leave, gentle wax, and, manners, blame us not:"
52119,52120,King Lear,91.0,4.6.286,EDGAR,"To know our enemies' minds, we'ld rip their hearts,"
52120,52121,King Lear,91.0,4.6.287,EDGAR,"Their papers, is more lawful."
52121,52122,King Lear,91.0,,EDGAR,Reads
52122,52123,King Lear,91.0,4.6.288,EDGAR,'Let our reciprocal vows be remembered. You have
52123,52124,King Lear,91.0,4.6.289,EDGAR,many opportunities to cut him off: if your will
52124,52125,King Lear,91.0,4.6.290,EDGAR,"want not, time and place will be fruitfully offered."
52125,52126,King Lear,91.0,4.6.291,EDGAR,"There is nothing done, if he return the conqueror:"
52126,52127,King Lear,91.0,4.6.292,EDGAR,"then am I the prisoner, and his bed my goal, from"
52127,52128,King Lear,91.0,4.6.293,EDGAR,"the loathed warmth whereof deliver me, and supply"
52128,52129,King Lear,91.0,4.6.294,EDGAR,the place for your labour.
52129,52130,King Lear,91.0,4.6.295,EDGAR,"'Your--wife, so I would say--"
52130,52131,King Lear,91.0,4.6.296,EDGAR,"'Affectionate servant,"
52131,52132,King Lear,91.0,4.6.297,EDGAR,'GONERIL.'
52132,52133,King Lear,91.0,4.6.298,EDGAR,O undistinguish'd space of woman's will!
52133,52134,King Lear,91.0,4.6.299,EDGAR,"A plot upon her virtuous husband's life,"
52134,52135,King Lear,91.0,4.6.300,EDGAR,"And the exchange my brother! Here, in the sands,"
52135,52136,King Lear,91.0,4.6.301,EDGAR,"Thee I'll rake up, the post unsanctified"
52136,52137,King Lear,91.0,4.6.302,EDGAR,Of murderous lechers: and in the mature time
