,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
110812,110813,A Winters Tale,12.0,5.1.72,PAULINA,"Had she such power,"
110813,110814,A Winters Tale,12.0,5.1.73,PAULINA,She had just cause.
110814,110815,A Winters Tale,13.0,5.1.74,LEONTES,"She had, and would incense me"
110815,110816,A Winters Tale,13.0,5.1.75,LEONTES,To murder her I married.
110816,110817,A Winters Tale,14.0,5.1.76,PAULINA,I should so.
110817,110818,A Winters Tale,14.0,5.1.77,PAULINA,"Were I the ghost that walk'd, I'ld bid you mark"
110818,110819,A Winters Tale,14.0,5.1.78,PAULINA,"Her eye, and tell me for what dull part in't"
110819,110820,A Winters Tale,14.0,5.1.79,PAULINA,"You chose her, then I'ld shriek, that even your ears"
110820,110821,A Winters Tale,14.0,5.1.80,PAULINA,"Should rift to hear me, and the words that follow'd"
110821,110822,A Winters Tale,14.0,5.1.81,PAULINA,Should be 'Remember mine.'
110822,110823,A Winters Tale,15.0,5.1.82,LEONTES,"Stars, stars,"
110823,110824,A Winters Tale,15.0,5.1.83,LEONTES,"And all eyes else dead coals! Fear thou no wife,"
110824,110825,A Winters Tale,15.0,5.1.84,LEONTES,"I'll have no wife, Paulina."
110825,110826,A Winters Tale,16.0,5.1.85,PAULINA,Will you swear
110826,110827,A Winters Tale,16.0,5.1.86,PAULINA,Never to marry but by my free leave?
110827,110828,A Winters Tale,17.0,5.1.87,LEONTES,"Never, Paulina, so be blest my spirit!"
110828,110829,A Winters Tale,18.0,5.1.88,PAULINA,"Then, good my lords, bear witness to his oath."
110829,110830,A Winters Tale,19.0,5.1.89,CLEOMENES,You tempt him over-much.
110830,110831,A Winters Tale,20.0,5.1.90,PAULINA,"Unless another,"
110831,110832,A Winters Tale,20.0,5.1.91,PAULINA,"As like Hermione as is her picture,"
110832,110833,A Winters Tale,20.0,5.1.92,PAULINA,Affront his eye.
110833,110834,A Winters Tale,21.0,5.1.93,CLEOMENES,"Good madam,--"
110834,110835,A Winters Tale,22.0,5.1.94,PAULINA,I have done.
110835,110836,A Winters Tale,22.0,5.1.95,PAULINA,"Yet, if my lord will marry,--if you will, sir,"
110836,110837,A Winters Tale,22.0,5.1.96,PAULINA,"No remedy, but you will,--give me the office"
110837,110838,A Winters Tale,22.0,5.1.97,PAULINA,To choose you a queen: she shall not be so young
110838,110839,A Winters Tale,22.0,5.1.98,PAULINA,"As was your former, but she shall be such"
110839,110840,A Winters Tale,22.0,5.1.99,PAULINA,"As, walk'd your first queen's ghost,"
110840,110841,A Winters Tale,22.0,5.1.100,PAULINA,it should take joy
110841,110842,A Winters Tale,22.0,5.1.101,PAULINA,To see her in your arms.
110842,110843,A Winters Tale,23.0,5.1.102,LEONTES,"My true Paulina,"
