,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
90364,90365,Taming of the Shrew,37.0,4.1.91,GRUMIO,"Thou, it seems, that calls for company to"
90365,90366,Taming of the Shrew,37.0,4.1.92,GRUMIO,countenance her.
90366,90367,Taming of the Shrew,38.0,4.1.93,CURTIS,I call them forth to credit her.
90367,90368,Taming of the Shrew,39.0,4.1.94,GRUMIO,"Why, she comes to borrow nothing of them."
90368,90369,Taming of the Shrew,39.0,,GRUMIO,Enter four or five Serving-men
90369,90370,Taming of the Shrew,40.0,4.1.95,NATHANIEL,"Welcome home, Grumio!"
90370,90371,Taming of the Shrew,41.0,4.1.96,PHILIP,"How now, Grumio!"
90371,90372,Taming of the Shrew,42.0,4.1.97,JOSEPH,"What, Grumio!"
90372,90373,Taming of the Shrew,43.0,4.1.98,NICHOLAS,Fellow Grumio!
90373,90374,Taming of the Shrew,44.0,4.1.99,NATHANIEL,"How now, old lad?"
90374,90375,Taming of the Shrew,45.0,4.1.100,GRUMIO,"Welcome, you,--how now, you,-- what, you,--fellow,"
90375,90376,Taming of the Shrew,45.0,4.1.101,GRUMIO,"you,--and thus much for greeting. Now, my spruce"
90376,90377,Taming of the Shrew,45.0,4.1.102,GRUMIO,"companions, is all ready, and all things neat?"
90377,90378,Taming of the Shrew,46.0,4.1.103,NATHANIEL,All things is ready. How near is our master?
90378,90379,Taming of the Shrew,47.0,4.1.104,GRUMIO,"E'en at hand, alighted by this, and therefore be"
90379,90380,Taming of the Shrew,47.0,4.1.105,GRUMIO,"not--Cock's passion, silence! I hear my master."
90380,90381,Taming of the Shrew,47.0,,GRUMIO,Enter PETRUCHIO and KATHARINA
90381,90382,Taming of the Shrew,48.0,4.1.106,PETRUCHIO,"Where be these knaves? What, no man at door"
90382,90383,Taming of the Shrew,48.0,4.1.107,PETRUCHIO,To hold my stirrup nor to take my horse!
90383,90384,Taming of the Shrew,48.0,4.1.108,PETRUCHIO,"Where is Nathaniel, Gregory, Philip?"
90384,90385,Taming of the Shrew,48.0,4.1.109,PETRUCHIO,"ALL SERVING-MEN	Here, here, sir, here, sir."
90385,90386,Taming of the Shrew,49.0,4.1.110,PETRUCHIO,"Here, sir! here, sir! here, sir! here, sir!"
90386,90387,Taming of the Shrew,49.0,4.1.111,PETRUCHIO,You logger-headed and unpolish'd grooms!
90387,90388,Taming of the Shrew,49.0,4.1.112,PETRUCHIO,"What, no attendance? no regard? no duty?"
90388,90389,Taming of the Shrew,49.0,4.1.113,PETRUCHIO,Where is the foolish knave I sent before?
90389,90390,Taming of the Shrew,50.0,4.1.114,GRUMIO,"Here, sir, as foolish as I was before."
90390,90391,Taming of the Shrew,51.0,4.1.115,PETRUCHIO,You peasant swain! you whoreson malt-horse drudge!
90391,90392,Taming of the Shrew,51.0,4.1.116,PETRUCHIO,"Did I not bid thee meet me in the park,"
90392,90393,Taming of the Shrew,51.0,4.1.117,PETRUCHIO,And bring along these rascal knaves with thee?
90393,90394,Taming of the Shrew,52.0,4.1.118,GRUMIO,"Nathaniel's coat, sir, was not fully made,"
90394,90395,Taming of the Shrew,52.0,4.1.119,GRUMIO,"And Gabriel's pumps were all unpink'd i' the heel,"
90395,90396,Taming of the Shrew,52.0,4.1.120,GRUMIO,"There was no link to colour Peter's hat,"
90396,90397,Taming of the Shrew,52.0,4.1.121,GRUMIO,And Walter's dagger was not come from sheathing:
90397,90398,Taming of the Shrew,52.0,4.1.122,GRUMIO,"There were none fine but Adam, Ralph, and Gregory,"
90398,90399,Taming of the Shrew,52.0,4.1.123,GRUMIO,"The rest were ragged, old, and beggarly,"
90399,90400,Taming of the Shrew,52.0,4.1.124,GRUMIO,"Yet, as they are, here are they come to meet you."
90400,90401,Taming of the Shrew,53.0,4.1.125,PETRUCHIO,"Go, rascals, go, and fetch my supper in."
90401,90402,Taming of the Shrew,53.0,,PETRUCHIO,Exeunt Servants
90402,90403,Taming of the Shrew,53.0,,PETRUCHIO,Singing
90403,90404,Taming of the Shrew,53.0,4.1.126,PETRUCHIO,Where is the life that late I led--
90404,90405,Taming of the Shrew,53.0,4.1.127,PETRUCHIO,"Where are those--Sit down, Kate, and welcome.--"
90405,90406,Taming of the Shrew,53.0,4.1.128,PETRUCHIO,"Sound, sound, sound, sound!"
90406,90407,Taming of the Shrew,53.0,,PETRUCHIO,Re-enter Servants with supper
90407,90408,Taming of the Shrew,53.0,4.1.129,PETRUCHIO,"Why, when, I say? Nay, good sweet Kate, be merry."
90408,90409,Taming of the Shrew,53.0,4.1.130,PETRUCHIO,"Off with my boots, you rogues! you villains, when?"
90409,90410,Taming of the Shrew,53.0,,PETRUCHIO,Sings
90410,90411,Taming of the Shrew,53.0,4.1.131,PETRUCHIO,"It was the friar of orders grey,"
90411,90412,Taming of the Shrew,53.0,4.1.132,PETRUCHIO,As he forth walked on his way:--
90412,90413,Taming of the Shrew,53.0,4.1.133,PETRUCHIO,"Out, you rogue! you pluck my foot awry:"
90413,90414,Taming of the Shrew,53.0,4.1.134,PETRUCHIO,"Take that, and mend the plucking off the other."
