,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
36131,36132,Hamlet,86.0,5.1.221,HAMLET,"That is Laertes,"
36132,36133,Hamlet,86.0,5.1.222,HAMLET,A very noble youth: mark.
36133,36134,Hamlet,87.0,5.1.223,LAERTES,What ceremony else?
36134,36135,Hamlet,88.0,5.1.224,First Priest,Her obsequies have been as far enlarged
36135,36136,Hamlet,88.0,5.1.225,First Priest,"As we have warrantise: her death was doubtful,"
36136,36137,Hamlet,88.0,5.1.226,First Priest,"And, but that great command o'ersways the order,"
36137,36138,Hamlet,88.0,5.1.227,First Priest,She should in ground unsanctified have lodged
36138,36139,Hamlet,88.0,5.1.228,First Priest,"Till the last trumpet: for charitable prayers,"
36139,36140,Hamlet,88.0,5.1.229,First Priest,"Shards, flints and pebbles should be thrown on her,"
36140,36141,Hamlet,88.0,5.1.230,First Priest,"Yet here she is allow'd her virgin crants,"
36141,36142,Hamlet,88.0,5.1.231,First Priest,Her maiden strewments and the bringing home
36142,36143,Hamlet,88.0,5.1.232,First Priest,Of bell and burial.
36143,36144,Hamlet,89.0,5.1.233,LAERTES,Must there no more be done?
36144,36145,Hamlet,90.0,5.1.234,First Priest,No more be done:
36145,36146,Hamlet,90.0,5.1.235,First Priest,We should profane the service of the dead
36146,36147,Hamlet,90.0,5.1.236,First Priest,To sing a requiem and such rest to her
36147,36148,Hamlet,90.0,5.1.237,First Priest,As to peace-parted souls.
36148,36149,Hamlet,91.0,5.1.238,LAERTES,Lay her i' the earth:
36149,36150,Hamlet,91.0,5.1.239,LAERTES,And from her fair and unpolluted flesh
36150,36151,Hamlet,91.0,5.1.240,LAERTES,"May violets spring! I tell thee, churlish priest,"
36151,36152,Hamlet,91.0,5.1.241,LAERTES,"A ministering angel shall my sister be,"
36152,36153,Hamlet,91.0,5.1.242,LAERTES,When thou liest howling.
36153,36154,Hamlet,92.0,5.1.243,HAMLET,"What, the fair Ophelia!"
36154,36155,Hamlet,93.0,5.1.244,QUEEN GERTRUDE,Sweets to the sweet: farewell!
36155,36156,Hamlet,93.0,,QUEEN GERTRUDE,Scattering flowers
36156,36157,Hamlet,93.0,5.1.245,QUEEN GERTRUDE,"I hoped thou shouldst have been my Hamlet's wife,"
36157,36158,Hamlet,93.0,5.1.246,QUEEN GERTRUDE,"I thought thy bride-bed to have deck'd, sweet maid,"
36158,36159,Hamlet,93.0,5.1.247,QUEEN GERTRUDE,And not have strew'd thy grave.
36159,36160,Hamlet,94.0,5.1.248,LAERTES,"O, treble woe"
36160,36161,Hamlet,94.0,5.1.249,LAERTES,"Fall ten times treble on that cursed head,"
36161,36162,Hamlet,94.0,5.1.250,LAERTES,Whose wicked deed thy most ingenious sense
36162,36163,Hamlet,94.0,5.1.251,LAERTES,"Deprived thee of! Hold off the earth awhile,"
36163,36164,Hamlet,94.0,5.1.252,LAERTES,Till I have caught her once more in mine arms:
36164,36165,Hamlet,94.0,,LAERTES,Leaps into the grave
36165,36166,Hamlet,94.0,5.1.253,LAERTES,"Now pile your dust upon the quick and dead,"
36166,36167,Hamlet,94.0,5.1.254,LAERTES,"Till of this flat a mountain you have made,"
36167,36168,Hamlet,94.0,5.1.255,LAERTES,"To o'ertop old Pelion, or the skyish head"
36168,36169,Hamlet,94.0,5.1.256,LAERTES,Of blue Olympus.
36169,36170,Hamlet,95.0,5.1.257,HAMLET,[Advancing]     What is he whose grief
36170,36171,Hamlet,95.0,5.1.258,HAMLET,Bears such an emphasis? whose phrase of sorrow
36171,36172,Hamlet,95.0,5.1.259,HAMLET,"Conjures the wandering stars, and makes them stand"
36172,36173,Hamlet,95.0,5.1.260,HAMLET,"Like wonder-wounded hearers? This is I,"
36173,36174,Hamlet,95.0,5.1.261,HAMLET,Hamlet the Dane.
36174,36175,Hamlet,95.0,,HAMLET,Leaps into the grave
36175,36176,Hamlet,96.0,5.1.262,LAERTES,The devil take thy soul!
36176,36177,Hamlet,96.0,,LAERTES,Grappling with him
36177,36178,Hamlet,97.0,5.1.263,HAMLET,Thou pray'st not well.
36178,36179,Hamlet,97.0,5.1.264,HAMLET,"I prithee, take thy fingers from my throat,"
36179,36180,Hamlet,97.0,5.1.265,HAMLET,"For, though I am not splenitive and rash,"
36180,36181,Hamlet,97.0,5.1.266,HAMLET,"Yet have I something in me dangerous,"
36181,36182,Hamlet,97.0,5.1.267,HAMLET,Which let thy wiseness fear: hold off thy hand.
36182,36183,Hamlet,98.0,5.1.268,KING CLAUDIUS,Pluck them asunder.
36183,36184,Hamlet,99.0,5.1.269,QUEEN GERTRUDE,"Hamlet, Hamlet!"
36184,36185,Hamlet,100.0,5.1.270,All,"Gentlemen,--"
36185,36186,Hamlet,101.0,5.1.271,HORATIO,"Good my lord, be quiet."
36186,36187,Hamlet,101.0,,HORATIO,"The Attendants part them, and they come out of the grave"
36187,36188,Hamlet,102.0,5.1.272,HAMLET,Why I will fight with him upon this theme
36188,36189,Hamlet,102.0,5.1.273,HAMLET,Until my eyelids will no longer wag.
36189,36190,Hamlet,103.0,5.1.274,QUEEN GERTRUDE,"O my son, what theme?"
36190,36191,Hamlet,104.0,5.1.275,HAMLET,I loved Ophelia: forty thousand brothers
36191,36192,Hamlet,104.0,5.1.276,HAMLET,"Could not, with all their quantity of love,"
36192,36193,Hamlet,104.0,5.1.277,HAMLET,Make up my sum. What wilt thou do for her?
36193,36194,Hamlet,105.0,5.1.278,KING CLAUDIUS,"O, he is mad, Laertes."
36194,36195,Hamlet,106.0,5.1.279,QUEEN GERTRUDE,"For love of God, forbear him."
36195,36196,Hamlet,107.0,5.1.280,HAMLET,"'Swounds, show me what thou'lt do:"
36196,36197,Hamlet,107.0,5.1.281,HAMLET,Woo't weep? woo't fight? woo't fast? woo't tear thyself?
36197,36198,Hamlet,107.0,5.1.282,HAMLET,Woo't drink up eisel? eat a crocodile?
36198,36199,Hamlet,107.0,5.1.283,HAMLET,I'll do't. Dost thou come here to whine?
36199,36200,Hamlet,107.0,5.1.284,HAMLET,To outface me with leaping in her grave?
36200,36201,Hamlet,107.0,5.1.285,HAMLET,"Be buried quick with her, and so will I:"
36201,36202,Hamlet,107.0,5.1.286,HAMLET,"And, if thou prate of mountains, let them throw"
36202,36203,Hamlet,107.0,5.1.287,HAMLET,"Millions of acres on us, till our ground,"
36203,36204,Hamlet,107.0,5.1.288,HAMLET,"Singeing his pate against the burning zone,"
36204,36205,Hamlet,107.0,5.1.289,HAMLET,"Make Ossa like a wart! Nay, an thou'lt mouth,"
36205,36206,Hamlet,107.0,5.1.290,HAMLET,I'll rant as well as thou.
36206,36207,Hamlet,108.0,5.1.291,QUEEN GERTRUDE,This is mere madness:
36207,36208,Hamlet,108.0,5.1.292,QUEEN GERTRUDE,"And thus awhile the fit will work on him,"
36208,36209,Hamlet,108.0,5.1.293,QUEEN GERTRUDE,"Anon, as patient as the female dove,"
36209,36210,Hamlet,108.0,5.1.294,QUEEN GERTRUDE,"When that her golden couplets are disclosed,"
36210,36211,Hamlet,108.0,5.1.295,QUEEN GERTRUDE,His silence will sit drooping.
36211,36212,Hamlet,109.0,5.1.296,HAMLET,"Hear you, sir,"
36212,36213,Hamlet,109.0,5.1.297,HAMLET,What is the reason that you use me thus?
36213,36214,Hamlet,109.0,5.1.298,HAMLET,"I loved you ever: but it is no matter,"
36214,36215,Hamlet,109.0,5.1.299,HAMLET,"Let Hercules himself do what he may,"
36215,36216,Hamlet,109.0,5.1.300,HAMLET,The cat will mew and dog will have his day.
36216,36217,Hamlet,109.0,,HAMLET,Exit
36217,36218,Hamlet,110.0,5.1.301,KING CLAUDIUS,"I pray you, good Horatio, wait upon him."
36218,36219,Hamlet,110.0,,KING CLAUDIUS,Exit HORATIO
36219,36220,Hamlet,110.0,,KING CLAUDIUS,To LAERTES
36220,36221,Hamlet,110.0,5.1.302,KING CLAUDIUS,"Strengthen your patience in our last night's speech,"
36221,36222,Hamlet,110.0,5.1.303,KING CLAUDIUS,We'll put the matter to the present push.
36222,36223,Hamlet,110.0,5.1.304,KING CLAUDIUS,"Good Gertrude, set some watch over your son."
36223,36224,Hamlet,110.0,5.1.305,KING CLAUDIUS,This grave shall have a living monument:
36224,36225,Hamlet,110.0,5.1.306,KING CLAUDIUS,"An hour of quiet shortly shall we see,"
36225,36226,Hamlet,110.0,5.1.307,KING CLAUDIUS,"Till then, in patience our proceeding be."
